TeamID,SEASON,LeagueID,PLAYER,NICKNAME,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,HOW_ACQUIRED
1610612739,2024,00,Max Strus,Max,max-strus,1,G-F,6-5,215,"MAR 28, 1996",28.0,5,DePaul,1629622,Traded from MIA on 07/06/23
1610612739,2024,00,Ty Jerome,Ty,ty-jerome,2,G-F,6-5,195,"JUL 08, 1997",27.0,5,Virginia,1629660,Signed on 07/06/23
1610612739,2024,00,Caris LeVert,Caris,caris-levert,3,G,6-6,205,"AUG 25, 1994",30.0,8,Michigan,1627747,Traded from IND on 02/07/22
1610612739,2024,00,Evan Mobley,Evan,evan-mobley,4,C,6-11,215,"JUN 18, 2001",23.0,3,Southern California,1630596,#3 Pick in 2021 Draft
1610612739,2024,00,Sam Merrill,Sam,sam-merrill,5,G,6-4,205,"MAY 15, 1996",28.0,4,Utah State,1630241,Signed on 03/03/23
1610612739,2024,00,Craig Porter Jr.,Craig,craig-porter-jr,9,G,6-1,180,"FEB 26, 2000",24.0,1,Wichita State,1641854,Signed on 07/03/23
1610612739,2024,00,Darius Garland,Darius,darius-garland,10,G,6-1,192,"JAN 26, 2000",24.0,5,Vanderbilt,1629636,#5 Pick in 2019 Draft
1610612739,2024,00,Tristan Thompson,Tristan,tristan-thompson,13,C-F,6-9,254,"MAR 13, 1991",33.0,13,Texas-Austin,202684,Signed on 09/12/23
1610612739,2024,00,JT Thor,JT,jt-thor,15,F,6-9,203,"AUG 26, 2002",22.0,3,Auburn,1630550,Signed on 09/08/24
1610612739,2024,00,Georges Niang,Georges,georges-niang,20,F,6-7,230,"JUN 17, 1993",31.0,8,Iowa State,1627777,Signed on 07/06/23
1610612739,2024,00,Emoni Bates,Emoni,emoni-bates,21,F,6-8,170,"JAN 28, 2004",20.0,1,Eastern Michigan,1641734,#49 Pick in 2023 Draft
1610612739,2024,00,Jaylon Tyson,Jaylon,jaylon-tyson,24,G-F,6-6,215,"DEC 02, 2002",22.0,R,California,1642281,#20 Pick in 2024 Draft
1610612739,2024,00,Jarrett Allen,Jarrett,jarrett-allen,31,C,6-9,243,"APR 21, 1998",26.0,7,Texas,1628386,Traded from BKN on 01/16/21
1610612739,2024,00,Dean Wade,Dean,dean-wade,32,F-C,6-9,228,"NOV 20, 1996",28.0,5,Kansas State,1629731,Signed on 07/01/19
1610612739,2024,00,Luke Travers,Luke,luke-travers,33,F,6-7,207,"SEP 03, 2001",23.0,R,Rockingham Flames (Aus.),1631247,#56 Pick in 2022 Draft
1610612739,2024,00,Isaac Okoro,Isaac,isaac-okoro,35,F-G,6-5,225,"JAN 26, 2001",23.0,4,Auburn,1630171,#5 Pick in 2020 Draft
1610612739,2024,00,Donovan Mitchell,Donovan,donovan-mitchell,45,G,6-3,215,"SEP 07, 1996",28.0,7,Louisville,1628378,Traded from UTA on 09/03/22
